LNR,RESPONSE
12751,0.005639229
12345,0.0075535867
12353,0.029243719
12660,0.031921327
12666,0.03456258
12667,0.0076956293
12693,0.005586769
12390,0.01984413
12717,0.033102207
12433,0.005981061
12434,0.005586769
12123,0.0073966044
31150,0.005584621
31469,0.010637114
31475,0.005779597
32118,0.023511887
31809,0.034507737
32131,0.0070722583
31828,0.005586769
31831,0.029622067
32154,0.013601303
31850,0.0060755755
32275,0.005832878
32184,0.008030388
32198,0.014174479
31905,0.034148708
31917,0.008324466
32201,0.05273151
32207,0.03932352
32217,0.005586769
31929,0.014174479
32221,0.01024074
32227,0.005776406
32228,0.0060341484
32245,0.06480977
32252,0.0062388764
32257,0.031666026
31970,0.005776406
31974,0.005639229
31668,0.03231965
31714,0.0054012462
31715,0.041051585
32030,0.047290947
32033,0.04147676
31738,0.02829814
32049,0.0067267893
31743,0.034041986
44655,0.005586769
40825,0.014174479
41136,0.03976352
41140,0.029287968
41143,0.0065805884
41152,0.03897171
41461,0.014174479
42439,0.028504208
42754,0.014174479
42761,0.0054012462
43073,0.03613218
43078,0.0057163998
44033,0.024283689
44034,0.005978037
44345,0.031850945
1746,0.043983046
1759,0.014174479
1441,0.014174479
1442,0.020602642
1444,0.014174479
1764,0.0054012462
1469,0.0054012462
1796,0.005753773
1490,0.0054012462
1503,0.014174479
1824,0.005586769
1827,0.005912683
1854,0.0054012462
2519,0.014174479
2538,0.052923746
2203,0.0077215256
2542,0.0067267893
2223,0.054453466
2231,0.0054012462
2243,0.036955122
2258,0.0057163998
2662,0.05111219
11432,0.005586769
11445,0.0054012462
11448,0.0068701743
11157,0.03205543
11468,0.0054012462
11165,0.007197317
11172,0.0054012462
11173,0.005586769
11176,0.0054012462
11179,0.006339015
10863,0.03246448
10865,0.032507695
10873,0.0054012462
10874,0.005912683
11194,0.058115307
10895,0.005776406
10900,0.014174479
10903,0.030528229
10908,0.0065239947
10910,0.044669088
10925,0.005639229
11242,0.006650437
11246,0.0057163998
11254,0.00756535
10952,0.0054012462
11261,0.0054012462
10962,0.005586769
11290,0.008094056
10983,0.007018788
11629,0.014174479
11641,0.0060071936
11655,0.005586769
11662,0.0073712002
11989,0.007182378
11998,0.0065505286
11999,0.014174479
11691,0.005586769
11697,0.033832777
12101,0.0065523074
12109,0.0054012462
11734,0.005639229
12020,0.014174479
71764,0.04863434
71765,0.005586769
71774,0.0054012462
72091,0.03597904
72726,0.014174479
72731,0.006729061
72732,0.007958753
73374,0.014174479
73677,0.0054012462
73689,0.026240919
74640,0.0063235206
74641,0.014174479
74642,0.0054012462
74656,0.0076855123
74962,0.027622804
75927,0.0054012462
75928,0.009411673
71462,0.014174479
71473,0.014174479
72099,0.006284114
72100,0.0054012462
72108,0.038243894
72416,0.0054012462
72434,0.006284114
73383,0.005586769
73710,0.014174479
73713,0.0054012462
74019,0.014174479
74027,0.0094425855
75304,0.005832878
75312,0.0060755755
75941,0.039260477
75953,0.006284114
76275,0.005912683
71485,0.022258596
72122,0.006284114
72436,0.014174479
82154,0.03586197
82155,0.0054012462
82463,0.00644638
82472,0.005586769
82783,0.031043444
83106,0.014174479
83435,0.016421529
83743,0.014174479
83746,0.038543966
81521,0.006284114
82482,0.0054012462
82488,0.039590575
82496,0.038276494
68668,0.0054012462
68671,0.014174479
63906,0.0054012462
64228,0.005936295
64229,0.006248909
64534,0.006662708
64536,0.014174479
64538,0.013061241
64547,0.005639229
65174,0.006030818
65494,0.03272741
65502,0.006476133
65818,0.006504141
65821,0.040646702
61358,0.009343414
61677,0.0054012462
62009,0.010467263
62953,0.014174479
62955,0.0054012462
63601,0.0064118877
63918,0.0380065
63927,0.0060755755
63928,0.0062636076
64234,0.038574222
64876,0.037300088
65205,0.0054012462
65529,0.005586769
66163,0.024718016
61382,0.008081478
61694,0.0054012462
62022,0.014174479
62031,0.03625381
62346,0.0060341484
62981,0.014174479
63294,0.0054012462
63621,0.007018788
63936,0.0065805884
64269,0.006284114
64273,0.0067267893
64901,0.006514267
64906,0.0060755755
64908,0.0054012462
64913,0.005832878
65214,0.0059389323
65219,0.0077427924
65229,0.0055627353
65230,0.006903361
65553,0.014174479
65859,0.007921789
65861,0.005586769
61074,0.049608536
61077,0.016421529
61086,0.006284114
61402,0.0063622743
61408,0.014174479
61409,0.0067267893
61411,0.014174479
61713,0.014174479
61724,0.014174479
62052,0.0072872974
62367,0.014174479
62675,0.006642613
62677,0.0067272894
62683,0.042619087
62994,0.026024582
68027,0.033941384
68658,0.036377084
68664,0.0054012462
1430,0.0054012462
83132,0.005753773
83134,0.014174479
83139,0.005782521
83458,0.005586769
83767,0.030887201
84084,0.0060755755
84088,0.014174479
84098,0.031666026
84401,0.005586769
84410,0.005639229
85054,0.040609736
85362,0.0054012462
85363,0.005584621
85688,0.005639229
82195,0.014174479
82196,0.005936295
82828,0.006886536
82832,0.005776406
82833,0.0054012462
82836,0.03349615
83142,0.0054012462
83143,0.008081478
83152,0.005586769
83155,0.0054012462
1399,0.0056565576
1099,0.005981061
785,0.0056565576
800,0.014174479
1120,0.0060755755
803,0.006284114
1125,0.0060755755
1127,0.052847665
1134,0.007993316
1135,0.014174479
838,0.0054012462
1150,0.03554048
1151,0.02829696
1154,0.005586769
841,0.0056565576
1176,0.037241045
866,0.0054012462
870,0.032393835
873,0.005782521
1188,0.04274049
884,0.0076855123
1208,0.045062274
1210,0.0054012462
1215,0.03198233
902,0.0057163998
904,0.034100812
905,0.0054012462
1228,0.0054012462
1540,0.00607032
1550,0.0054012462
1870,0.0074660406
1579,0.03503565
1599,0.033260398
1916,0.009804863
1917,0.009950323
1620,0.031342838
1663,0.028461687
1971,0.006676975
1687,0.0063622743
1986,0.0054012462
1993,0.038618445
1708,0.005782521
1712,0.0054012462
1717,0.005887255
2016,0.005586769
2018,0.0062636076
1728,0.010467263
1733,0.040122986
1735,0.006248909
1740,0.014174479
57133,0.0056565576
57138,0.048420224
57453,0.0068160323
47514,0.035601925
47522,0.0054012462
47848,0.005936295
48157,0.014174479
48160,0.0068074833
48175,0.006770248
48820,0.014174479
49464,0.0054012462
49785,0.0055627353
49788,0.007044313
46218,0.0063622743
46222,0.006220485
46233,0.0063622743
47202,0.014174479
47205,0.03383254
47538,0.031043444
48520,0.0070155747
48830,0.007002462
49156,0.03418012
49166,0.0060755755
49174,0.014174479
49481,0.031666026
49802,0.026208663
49808,0.0054012462
55278,0.032900188
55917,0.0054012462
55923,0.014174479
55926,0.005586769
51093,0.0076956293
51763,0.014174479
52077,0.005586769
52084,0.018828746
52729,0.0064339647
53044,0.006284114
53698,0.005586769
54008,0.014174479
54331,0.014174479
54334,0.0054012462
58406,0.005586769
58408,0.005586769
58719,0.032966122
59031,0.0056565576
59038,0.006791637
59048,0.00634308
59681,0.014174479
59687,0.0401684
59990,0.0054012462
59998,0.006284114
60001,0.0054012462
60325,0.030688502
60634,0.0063622743
60959,0.005586769
56172,0.005753773
56175,0.005584621
56189,0.010828766
56497,0.027383778
56823,0.005584621
56827,0.033850525
56377,0.010295869
56378,0.005639229
56380,0.0067267893
56390,0.014174479
56709,0.006225902
57021,0.048322946
57984,0.0275359
58612,0.029737165
58626,0.0067763943
58630,0.033382714
59585,0.005586769
59897,0.005639229
60230,0.014174479
60531,0.03369166
60534,0.006927633
60536,0.005639229
60545,0.0065805884
56405,0.02394684
56718,0.006284114
57033,0.005712948
57363,0.005639229
57991,0.035088476
58322,0.006248909
58631,0.0076956293
58959,0.0054012462
59283,0.044455964
59599,0.006791637
59602,0.010467263
59910,0.03299026
59913,0.0064972667
59928,0.0054012462
60242,0.005586769
60249,0.0054012462
60554,0.014174479
60881,0.0068788016
60885,0.0055232584
70999,0.028256658
71011,0.005779597
66226,0.03827722
66540,0.037613977
66541,0.005639229
66552,0.028881604
66553,0.02876944
68135,0.0054012462
68455,0.0054012462
68775,0.0054012462
68780,0.00632358
68787,0.013256917
69417,0.014174479
70379,0.006284114
70703,0.0060341484
69616,0.043993644
70265,0.008555936
75692,0.0318686
76016,0.032875966
71535,0.006284114
71552,0.014174479
71855,0.014174479
71862,0.036200844
71868,0.007921789
72184,0.0054012462
72828,0.016421529
72831,0.07472643
73150,0.014174479
73467,0.014174479
73468,0.005586769
73469,0.007103064
74101,0.0058077914
74107,0.0060755755
74428,0.0054012462
74737,0.014174479
74754,0.007458811
75396,0.006284114
75717,0.023975303
76019,0.0068074833
76035,0.033916447
76340,0.0069876835
76347,0.0065440247
71566,0.0064339647
72198,0.008108911
72210,0.036767162
72845,0.046822958
72852,0.0062144417
73480,0.016421529
73482,0.033506762
73485,0.005832878
73486,0.014174479
73493,0.005586769
73803,0.0054012462
74121,0.007256142
74437,0.03249839
74438,0.005586769
74441,0.014174479
74768,0.0316376
75083,0.016421529
75084,0.0060755755
76042,0.055020377
76055,0.005832878
76365,0.014174479
71583,0.014174479
71911,0.0064972667
72233,0.0056565576
72865,0.007197317
72869,0.0054012462
73181,0.040806383
74141,0.0054012462
74781,0.014174479
74790,0.005586769
74795,0.028999636
75105,0.014174479
75423,0.03252042
75424,0.014174479
75425,0.0054012462
75426,0.04195636
77553,0.014174479
65347,0.007197317
65981,0.005753773
65985,0.03156124
65993,0.0056565576
61527,0.005586769
61532,0.0054012462
61836,0.014174479
61838,0.032763187
61850,0.03591962
62476,0.006355098
62799,0.014174479
63114,0.0055627353
63119,0.007326204
63439,0.05029788
63764,0.014174479
64088,0.0054012462
64401,0.010540722
64402,0.005936295
65367,0.006284114
65681,0.025850868
66009,0.03814097
61224,0.0076238685
61536,0.04108623
61549,0.014174479
61854,0.0054012462
61859,0.005586769
61862,0.005936295
62174,0.032748073
62175,0.036982995
62191,0.03523123
62829,0.014174479
73581,0.030257804
73911,0.0070898095
73914,0.030149098
74231,0.025342135
74542,0.06504856
74543,0.03119448
74865,0.0054012462
74867,0.0054012462
74872,0.0060493425
75179,0.005936295
76146,0.0056565576
71694,0.0054012462
72013,0.014174479
73296,0.0054012462
73609,0.03348851
73927,0.006650437
74568,0.006389946
74888,0.0075045624
74892,0.036401805
84059,0.005912683
84361,0.007509945
84370,0.019855117
84688,0.005586769
84699,0.014174479
85336,0.047170717
85337,0.033314828
85643,0.0054012462
81832,0.005850798
42,0.014174479
49,0.014174479
59,0.014174479
80,0.014174479
93,0.014174479
96,0.014174479
101,0.014174479
105,0.014174479
2,0.014174479
3,0.014174479
6,0.014174479
18,0.014174479
29,0.014174479
137,0.014174479
141,0.014174479
160,0.014174479
180,0.014174479
213,0.014174479
245,0.014174479
297,0.014174479
303,0.007197317
307,0.014174479
310,0.014174479
320,0.014174479
321,0.014174479
322,0.014174479
345,0.014174479
356,0.0067788656
357,0.014174479
361,0.014174479
374,0.014174479
399,0.006772849
430,0.005586769
482,0.036697537
485,0.005712948
509,0.03056817
535,0.005639229
537,0.005586769
547,0.010467263
556,0.006927633
559,0.04475843
566,0.0346518
647,0.034797158
657,0.014174479
664,0.036007985
704,0.008228647
736,0.009446466
754,0.014174479
758,0.0059490437
77652,0.036791857
77654,0.042722527
78605,0.0065888544
78613,0.0060755755
78616,0.062291797
68736,0.0054012462
68751,0.032814134
69053,0.0060755755
69072,0.014174479
69383,0.0075535867
69697,0.027284162
69706,0.0054012462
70343,0.027463544
70346,0.005981061
70669,0.05823338
70976,0.00582172
70987,0.014174479
70989,0.0065805884
66210,0.014174479
66212,0.0062843254
66852,0.032850787
67162,0.007624442
67163,0.010467263
67487,0.0077910344
67489,0.006281699
67493,0.0054012462
67807,0.0054012462
67808,0.0054012462
68118,0.014174479
68443,0.005912683
68447,0.050814267
68768,0.0337819
69084,0.0070155747
69090,0.036038652
69396,0.0061977054
69403,0.005586769
70356,0.0060755755
80498,0.008968088
80806,0.006225902
80815,0.0060755755
81134,0.032142706
81440,0.028969409
81446,0.0054012462
81449,0.029282046
81454,0.0054012462
81457,0.014174479
81459,0.0054012462
76665,0.0068040313
76985,0.014174479
77957,0.0054012462
78268,0.007256142
78274,0.006284114
78585,0.040091414
78907,0.014174479
79225,0.006490418
79227,0.014174479
79235,0.034770902
79869,0.0060755755
79871,0.014174479
80514,0.014174479
80828,0.014174479
81466,0.0054012462
77009,0.0054012462
77015,0.005586769
77016,0.044046618
77638,0.0069015864
77645,0.0075045624
12052,0.00872778
11774,0.0096919
11777,0.007878067
12080,0.009349961
12095,0.032382704
11807,0.030073343
11831,0.032095816
11836,0.0054012462
11525,0.0054012462
11533,0.050869543
11546,0.005639229
11558,0.027297568
11578,0.0054012462
11881,0.008307663
11891,0.040545218
11590,0.005586769
11596,0.0057163998
11604,0.0077330903
11615,0.0317837
11929,0.033992317
11930,0.0054012462
11931,0.0076855123
12592,0.0054012462
12279,0.04280545
21574,0.022177635
21164,0.006389946
21172,0.029124536
21203,0.006650437
21207,0.014174479
21218,0.005586769
21523,0.014174479
21235,0.014174479
21239,0.006333206
20939,0.0054012462
20948,0.0054012462
20949,0.027082123
21270,0.029847926
21272,0.04191813
20960,0.0054012462
20964,0.0063727163
21281,0.005586769
21317,0.04254716
21318,0.005779597
21005,0.007594052
21338,0.006284114
21057,0.037370812
21362,0.005586769
21372,0.008314056
21074,0.030761736
21077,0.006979446
21387,0.0361707
21705,0.006284114
21710,0.014174479
21714,0.006979446
22027,0.007412105
22032,0.03490727
22035,0.0054012462
21730,0.005586769
43827,0.005586769
51838,0.010340505
52163,0.008894617
52814,0.006180872
52816,0.005776406
53455,0.033442505
53782,0.005981061
54093,0.032294247
54098,0.005586769
54409,0.00964169
54420,0.04247956
54422,0.031430986
55373,0.030915432
55696,0.005586769
55699,0.014174479
55700,0.035563864
51195,0.006979446
51521,0.0054012462
51527,0.0056565576
51534,0.0069876835
51539,0.006362558
51855,0.05252088
52186,0.033194963
52499,0.005639229
52502,0.011015841
52517,0.005586769
52825,0.03783118
53148,0.0644526
53149,0.014174479
53784,0.005586769
53786,0.03618599
53787,0.014174479
54119,0.0067267893
54764,0.014174479
55074,0.0054012462
55086,0.0054012462
55396,0.0054012462
55712,0.0067869546
55715,0.031535856
51551,0.0066726943
51556,0.005782521
51867,0.005884736
51874,0.0065480126
52206,0.011015841
52212,0.005586769
52524,0.014174479
52531,0.014174479
52855,0.010319086
52856,0.0072665294
53168,0.0054012462
53497,0.014174479
53804,0.014174479
53806,0.023828844
53808,0.038624607
54124,0.014174479
54446,0.009307067
55090,0.005584621
55410,0.014174479
55733,0.014174479
51236,0.031985987
51246,0.014174479
51249,0.0070155747
51572,0.007364097
77859,0.0054012462
78818,0.0065805884
79471,0.031966697
79472,0.0064972667
79797,0.010467263
80425,0.0054012462
80752,0.024873953
80756,0.0054012462
81064,0.005936295
76608,0.0054012462
77256,0.009271972
77558,0.005586769
78202,0.038757443
78845,0.014174479
78849,0.0065805884
79486,0.007424868
79808,0.047714807
79815,0.0054012462
79816,0.005586769
80769,0.006284114
80771,0.031518202
81414,0.031430986
76625,0.014174479
76635,0.034393646
77263,0.007387983
77582,0.0060755755
2277,0.0054012462
2285,0.041735236
2292,0.03584505
2297,0.005586769
2601,0.03653866
2617,0.007392171
2315,0.00756535
2632,0.014174479
2635,0.006567229
2322,0.006284114
2649,0.037397057
2656,0.007324162
2351,0.006248909
2046,0.034603965
2366,0.010352786
2075,0.008298788
2094,0.008733817
2415,0.050454855
2102,0.0054012462
2118,0.014174479
2124,0.0054012462
2144,0.014174479
33251,0.0054012462
33253,0.016421529
42164,0.03986441
32792,0.04314638
32796,0.005832878
32463,0.034121234
32469,0.014174479
32475,0.006030818
32478,0.007516765
32502,0.0054012462
32820,0.0067267893
32833,0.014174479
32527,0.014174479
32528,0.005832878
32847,0.04700002
32850,0.040195215
32539,0.0077455146
32860,0.027325697
32862,0.0054012462
32865,0.0054012462
32877,0.0065805884
32568,0.0054012462
32572,0.006102925
32881,0.006339015
32893,0.043193463
32895,0.007851873
32297,0.028214222
32611,0.0054012462
32309,0.005586769
32319,0.010752369
32325,0.0060755755
32348,0.008094056
32349,0.043686718
32367,0.006676975
32372,0.023896225
32698,0.005586769
32388,0.014174479
32392,0.0054012462
32703,0.043960445
32705,0.005586769
32734,0.005586769
33050,0.05209222
33052,0.006566367
33056,0.014174479
33067,0.04340434
33073,0.0065607396
33081,0.027974004
33099,0.024436573
33101,0.02715339
33103,0.026298717
33107,0.0054012462
33129,0.038813204
33136,0.0054012462
33424,0.0067267893
33150,0.0054012462
33155,0.0077789235
33447,0.014174479
33174,0.034661748
33463,0.0076900157
33186,0.04142218
33484,0.0054012462
33489,0.006580881
33201,0.034383006
24297,0.008475192
24607,0.014174479
24614,0.006339015
24615,0.0057163998
24626,0.04295495
24636,0.04655429
24346,0.014174479
24352,0.0060755755
24365,0.02411161
24669,0.0065505286
24673,0.0054012462
24393,0.0054012462
33258,0.0065540173
32941,0.007548166
32942,0.033527493
32955,0.0075623468
33284,0.005586769
33294,0.005779597
32998,0.0054012462
33305,0.006810924
33006,0.031794857
33330,0.005782521
33031,0.014174479
33350,0.03857958
34008,0.0054012462
34026,0.032088272
34042,0.06644189
34046,0.03318218
34059,0.014174479
34064,0.042049564
34072,0.006504141
34178,0.0065805884
33766,0.0070329295
33772,0.010319086
33812,0.0063622743
34122,0.04292029
34133,0.006878537
33850,0.034546085
33857,0.0078012072
33860,0.014174479
33868,0.005586769
33875,0.0076718763
33560,0.0055627353
33593,0.0054012462
33912,0.014174479
33917,0.045263253
33618,0.014174479
33930,0.0054012462
33931,0.014174479
33945,0.005586769
33972,0.006566367
3833,0.006362558
3535,0.0070155747
3846,0.005586769
3860,0.04714447
3877,0.006959207
3588,0.006284114
3597,0.0054012462
3599,0.011568455
3603,0.0054012462
3604,0.014174479
3635,0.0056565576
3636,0.014174479
3331,0.0065505286
3362,0.00634308
3371,0.0418317
3379,0.014174479
3686,0.014174479
3688,0.009087369
3694,0.014174479
3385,0.005936295
3391,0.0065831225
3703,0.014174479
3708,0.0065805884
3726,0.005586769
3733,0.0075535867
3735,0.029692223
3739,0.0054012462
3758,0.0059057223
4062,0.014174479
4067,0.0063622743
4389,0.014174479
4085,0.040234305
4409,0.005639229
4148,0.039768267
4151,0.005782521
4453,0.02503372
4474,0.014174479
4479,0.0060755755
4194,0.007123054
4491,0.014174479
4501,0.029538997
4217,0.056062244
4227,0.0054012462
4538,0.016421529
4244,0.006580881
4250,0.005586769
3951,0.005584621
4261,0.014174479
4278,0.005782521
3964,0.025554774
3976,0.009804863
4282,0.0054012462
4294,0.0065505286
4297,0.025830638
4318,0.005586769
13195,0.005845489
13853,0.005586769
13538,0.03625381
13863,0.053482607
13866,0.030592948
13869,0.051294867
13548,0.0060071936
13881,0.014174479
13570,0.005586769
13575,0.014174479
13582,0.005936295
13593,0.005586769
14015,0.047039725
14018,0.0060755755
13919,0.051335905
13937,0.0070446166
13941,0.006284114
13943,0.005981061
13646,0.0054012462
13652,0.007550206
13977,0.00872778
13659,0.005639229
13666,0.03503565
13669,0.047582567
13673,0.0070445235
13704,0.006927633
13709,0.0316376
13711,0.0054012462
13407,0.007266585
13721,0.005586769
13722,0.0063622743
13733,0.006618041
13738,0.030934723
13435,0.005978763
13746,0.014174479
13442,0.0056565576
13452,0.005586769
13767,0.03245622
13777,0.033527493
13462,0.0055627353
13477,0.014174479
13779,0.005912683
13803,0.034075532
13813,0.006927633
13823,0.013256917
13837,0.038192794
14465,0.027580863
14469,0.006284114
14477,0.006979446
14174,0.005586769
14496,0.0114817675
14195,0.0273065
14206,0.014174479
14628,0.007019738
14220,0.005586769
14227,0.05410553
14241,0.005639229
14244,0.007761766
14266,0.005586769
14274,0.0063622743
14560,0.014174479
14570,0.0063622743
14591,0.0067267893
14299,0.014174479
29618,0.009804863
29625,0.034779947
19320,0.006803728
19634,0.031082733
19635,0.005832878
19641,0.014174479
19068,0.014174479
19377,0.006429821
19382,0.0054012462
19392,0.005936295
19396,0.0066423174
19080,0.0054012462
19412,0.00582172
19102,0.0060755755
19105,0.005825635
19112,0.005586769
19120,0.0054012462
19129,0.0054012462
19135,0.005639229
19136,0.0054012462
19462,0.0062144417
19162,0.0054012462
20142,0.006248909
20149,0.014174479
20176,0.010467263
20182,0.014174479
20191,0.005586769
20201,0.005584621
20203,0.0071295826
19889,0.0062144417
19891,0.024415912
19895,0.030149098
20311,0.014174479
19904,0.005779597
19912,0.005586769
20219,0.0054012462
19920,0.039972186
19941,0.008475192
19947,0.009800521
19949,0.006878537
19950,0.037215743
19960,0.0275359
19971,0.0063622743
19977,0.0057163998
28837,0.005936295
28522,0.005981061
28524,0.005584621
28532,0.014174479
28541,0.0054012462
28551,0.031128649
28866,0.005584621
28896,0.007256142
28590,0.006284114
28900,0.0054012462
28911,0.005586769
28603,0.0054012462
28919,0.014174479
28937,0.0065805884
28620,0.014174479
28947,0.04473648
29289,0.007683247
29299,0.014174479
29304,0.005779597
9332,0.006339015
9338,0.037853602
9339,0.0054012462
9052,0.0108966725
9057,0.0068007037
9368,0.017115975
9377,0.021102604
9389,0.0054012462
9097,0.030578552
9418,0.0067869546
10066,0.040600915
9751,0.014174479
10083,0.005832878
10090,0.041562278
10094,0.005912683
10108,0.068677396
10110,0.006281699
9794,0.03434156
10135,0.006089369
9804,0.005776406
10229,0.029959926
9823,0.006482073
9836,0.035476044
10143,0.014174479
10154,0.0068074833
10158,0.027850555
10163,0.014174479
10167,0.07885783
10169,0.030370288
9892,0.025644993
9893,0.03306078
9897,0.0056565576
9906,0.051635027
9937,0.021156369
9940,0.006284114
18792,0.014174479
18802,0.0360968
18806,0.052808654
18829,0.0064972667
18838,0.011015841
18859,0.035739843
18871,0.014174479
19189,0.0072693196
19516,0.00582172
19524,0.039926052
19529,0.04268254
19551,0.0060755755
19554,0.014174479
19238,0.006284114
19239,0.036972944
19243,0.008102796
19560,0.0060755755
19573,0.01587418
19299,0.032010898
19300,0.026360296
19603,0.024826664
19616,0.0056565576
16776,0.015237677
16792,0.0054012462
16793,0.0063622743
17091,0.0056565576
16803,0.0054012462
17121,0.010319754
16853,0.005586769
16855,0.0054012462
16560,0.021866193
16573,0.005586769
16577,0.005586769
16580,0.005779597
16603,0.006783211
16615,0.0054012462
16920,0.027138276
16618,0.035428684
16639,0.034914427
16974,0.0054012462
17621,0.0057163998
17631,0.0058837007
17314,0.039450552
17317,0.0054012462
17649,0.014174479
17319,0.042770304
17329,0.005981061
17331,0.039617024
17349,0.007392171
17355,0.014174479
17356,0.040860225
17716,0.0054012462
17399,0.0054012462
17725,0.006823231
17425,0.052762274
17431,0.007882123
17749,0.0060755755
17758,0.007909828
17773,0.0054012462
17470,0.016421529
17472,0.014174479
17173,0.0054012462
17483,0.014174479
17486,0.0076164366
17489,0.03550392
17192,0.05998631
17206,0.0054012462
17214,0.031450815
17524,0.006662708
17258,0.031042319
17276,0.0054012462
17590,0.0054012462
52231,0.014174479
52539,0.00756535
52868,0.039820023
53187,0.034446303
53196,0.029677678
53199,0.008314056
53507,0.038069565
53518,0.014174479
63643,0.0054012462
64281,0.03982333
64600,0.028645106
64601,0.010467263
64922,0.0054012462
64933,0.0063622743
65234,0.006556536
65238,0.005586769
65879,0.0062293396
61415,0.053298064
61431,0.026836267
61734,0.0060755755
62061,0.014174479
62696,0.0064972667
63352,0.03207647
63353,0.03020775
63673,0.024024388
64306,0.03466114
64948,0.014174479
64949,0.0054012462
64953,0.0060755755
65264,0.016421529
65272,0.014174479
65904,0.006248909
65912,0.0054012462
65913,0.0054012462
61442,0.036127288
61452,0.0056565576
61764,0.0054012462
62086,0.008070713
62091,0.0066768797
62399,0.005586769
62401,0.014174479
62408,0.027411155
62719,0.0067624543
63041,0.006855332
63683,0.0077634114
63691,0.014174479
64004,0.00582172
64314,0.0064972667
64325,0.0061977054
64331,0.04005553
64639,0.014174479
64645,0.033639174
64648,0.00675666
65596,0.0068701743
65922,0.0089078555
61783,0.0072693196
61792,0.0066726943
56965,0.052749734
57277,0.006566367
57282,0.008216557
48316,0.005776406
48626,0.014174479
49287,0.016421529
49601,0.006083355
49617,0.0057163998
49921,0.027316084
49924,0.032514744
50256,0.005584621
50584,0.007189488
45709,0.014174479
46369,0.005586769
46373,0.014174479
46375,0.014174479
46700,0.005586769
47026,0.006556536
47028,0.046707716
47672,0.014174479
47685,0.006886536
56275,0.027275877
56606,0.03832186
56929,0.0056565576
57236,0.028807191
57554,0.028421171
58194,0.005586769
58198,0.041579816
58208,0.0064972667
58517,0.046081305
58520,0.005776406
58845,0.02503372
59163,0.0054012462
59472,0.0054012462
59486,0.0054012462
59805,0.0078089624
60117,0.0054012462
60436,0.008475192
60755,0.0054012462
55974,0.025518239
55977,0.040174853
55983,0.005779597
56301,0.029246919
56624,0.0067267893
56627,0.00937548
57257,0.023284039
57259,0.010879151
57262,0.014174479
57896,0.03696792
57904,0.005586769
58533,0.031430986
58536,0.006284114
58538,0.0054012462
58541,0.0069246492
58544,0.014174479
58861,0.014174479
59501,0.008191121
59822,0.014174479
59828,0.028909722
60134,0.005586769
60452,0.0068074833
60787,0.030576559
56638,0.0054012462
56954,0.0060755755
56961,0.0060755755
56963,0.04103118
57470,0.0057843034
58097,0.058955
58106,0.005586769
58732,0.006281699
58738,0.014174479
59055,0.007103064
59064,0.005850798
59066,0.005586769
59377,0.00715646
59388,0.029929074
60337,0.0054012462
60666,0.005712948
60669,0.005586769
60990,0.0054012462
57474,0.014174479
58758,0.0056565576
59715,0.005968185
60047,0.04109554
60679,0.040019393
60995,0.026628722
60997,0.040219024
60998,0.006019284
61009,0.005782521
56224,0.039809484
56542,0.0060755755
57174,0.037770588
57181,0.027562467
57508,0.0054012462
58461,0.032874707
58463,0.028573964
58468,0.0063622743
58782,0.031451542
58787,0.029534124
59092,0.0063622743
70508,0.0069015864
70827,0.02273777
66354,0.014174479
66373,0.005586769
66693,0.005586769
67000,0.037078355
67316,0.034157217
67955,0.014174479
67961,0.0055627353
20589,0.026353242
20596,0.030133078
20889,0.005936295
20606,0.037651926
20608,0.014174479
20902,0.0060755755
20915,0.0375654
20639,0.0066726943
20649,0.0056565576
20658,0.043786794
20363,0.014174479
20371,0.0061197844
20678,0.0054012462
20396,0.011315717
20429,0.014174479
21403,0.029476715
21412,0.005779597
21424,0.032954987
21426,0.03799421
21429,0.005639229
21437,0.005978037
21102,0.044853806
21452,0.0065505286
21129,0.023659393
21468,0.0072187833
21141,0.0071295826
30323,0.03613923
30337,0.005586769
30344,0.036115635
30357,0.014684324
30369,0.014174479
29768,0.005584621
30086,0.0063727163
30088,0.010467263
30099,0.007495915
30102,0.005981061
30110,0.041275054
30116,0.0071770754
30118,0.0054012462
30153,0.006556536
29846,0.0054012462
29851,0.036729716
29856,0.043846965
29889,0.032611188
29897,0.029400876
30203,0.006180872
30838,0.02330925
30842,0.0054012462
30844,0.00634308
30547,0.04438913
30552,0.0060755755
30557,0.006556536
30558,0.0054012462
30561,0.0065607396
30563,0.014174479
31007,0.0054012462
31009,0.014174479
31014,0.014174479
30619,0.036390316
30630,0.0067220377
30632,0.006284114
30635,0.009144063
30930,0.0054012462
30935,0.0054012462
30949,0.00591041
30665,0.005776406
30669,0.0066726943
30677,0.0054012462
30403,0.0075752297
30730,0.035396207
30434,0.038993496
30750,0.005978037
30756,0.014174479
30439,0.031597145
30768,0.0076238685
30466,0.044227846
30784,0.037021976
30785,0.014174479
30787,0.007467518
31484,0.007189488
31493,0.014006241
31495,0.0067331227
31165,0.023273056
31170,0.005586769
31508,0.014174479
31516,0.014174479
31519,0.0096315695
40079,0.014174479
40404,0.034343664
40407,0.040485844
40106,0.014174479
40428,0.0075535867
40439,0.005776406
40123,0.0060755755
40471,0.014174479
40479,0.010080023
40185,0.03235664
40191,0.0060755755
39896,0.0065805884
39913,0.008314056
40235,0.0297791
39943,0.0089078555
10287,0.03223227
10292,0.05961669
10600,0.03868519
10604,0.0067267893
